Unnamed: 0,LocalY,Mean Speed,Mean Acceleration,LocalY_leader,Mean Speed_leader,Spacing,Relative Speed,segment_id,Driving Regime
622097,134.53525,0.0,0.0,141.76152,0.0,7.226269999999999,0.0,110,5
398495,266.24944,6.1783,-0.44212,282.81671,6.0966,16.567270000000008,-0.0817000000000005,4247,1
414409,407.55282,4.57245,-0.00048,423.57198,6.2093,16.01916,1.63685,12208,0
102978,93.31478,6.73722,0.83603,117.64314,6.47969,24.328360000000004,-0.25753,937,4
22447,196.2939,16.62837,2.24667,257.43734,18.3991,61.14344,1.7707300000000004,221,4
165935,248.10249,5.97735,-1.19404,264.95891,4.12738,16.856420000000014,-1.8499700000000008,1787,1
1007282,367.37863,3.16128,-1.07775,374.79083,3.0311,7.412200000000041,-0.1301800000000001,15650,2
545844,238.54612,6.07981,-0.0644,255.27769,6.04976,16.731570000000005,-0.0300500000000001,5774,1
998906,88.66458,2.80848,0.76965,101.63222,3.73432,12.967640000000005,0.92584,15446,3
203126,406.47408,4.32102,-0.00012,426.93844,5.77289,20.46436,1.4518700000000004,6332,0
619773,94.39993,7.82706,-0.44001,105.17722,6.94895,10.777290000000008,-0.8781100000000004,6578,1
772357,103.6395,4.22348,-0.73038,117.88083,2.21111,14.241330000000003,-2.01237,12028,2
95748,408.03465,10.10867,0.00959,431.18779,11.33966,23.153140000000008,1.2309900000000005,3162,0
628984,69.8832,0.0,0.0,83.29619,1.09036,13.412989999999994,1.09036,121,5
618005,171.54601,0.0,0.0,179.15686,0.0,7.610849999999999,0.0,103,5
611317,242.24006,3.41427,1.09551,257.56281,2.65787,15.322750000000012,-0.7564000000000002,4985,4
534043,314.0321,6.19729,-1.30795,327.96507,5.45509,13.932970000000012,-0.7421999999999995,5656,1
609378,141.50638,8.28202,0.7654,164.87835,7.68681,23.371970000000005,-0.5952099999999989,4972,4
854021,136.99956,4.3983,1.56477,150.09702,4.50808,13.097459999999984,0.1097799999999997,13036,3
802382,98.55196,6.63899,-0.27614,124.73293,6.99638,26.18097,0.3573900000000005,22512,0
624396,114.73682,0.0,0.0,121.74421,0.0,7.007390000000001,0.0,113,5
990344,98.94888,2.5036,0.024,110.98196,1.73631,12.033079999999998,-0.76729,28224,0
359692,268.00913,0.0,0.0,276.04467,0.0,8.035539999999969,0.0,48,5
807170,447.46701,6.83069,-0.17418,0.0,0.0,-447.46701,-6.83069,22642,0
426834,105.69838,3.93777,-0.95718,119.8814,3.58051,14.18302,-0.3572600000000001,6838,2
614724,194.14943,0.0,0.0,202.72762,0.0,8.578190000000006,0.0,99,5
355963,347.64459,0.0,0.0,356.51263,0.0,8.868040000000008,0.0,43,5
333073,322.59521,11.79773,2.49991,345.2658,10.59347,22.670590000000004,-1.2042599999999997,2809,4
834338,56.40927,1.8065,0.00017,69.28738,0.31933,12.87811,-1.48717,23379,0
624352,114.73682,0.0,0.0,121.74421,0.0,7.007390000000001,0.0,113,5
772641,81.00773,2.96472,0.57727,100.30939,3.40941,19.30166,0.44469,11862,3
962502,154.2081,3.9887,1.4652,164.88747,2.63494,10.679370000000006,-1.3537600000000003,7748,4
351309,308.80279,7.59043,-0.11281,337.38092,7.5395,28.578129999999987,-0.0509299999999992,3727,1
450894,284.72309,3.04842,0.00043,304.08044,4.5778,19.35735,1.5293799999999995,13205,0
128526,232.0316,7.1574,-1.70492,243.09361,6.08328,11.062010000000017,-1.0741199999999995,2382,2
617202,179.15686,0.0,0.0,184.79831,0.0,5.641449999999992,0.0,102,5
383098,417.32111,6.38201,-0.04496,431.59117,6.07438,14.27006,-0.3076300000000005,11367,0
533993,270.36312,10.09403,-0.4213,290.67292,8.32623,20.3098,-1.7677999999999994,5656,1
600843,111.86377,7.72349,1.02369,139.3551,10.20186,27.49132999999999,2.47837,4896,4
373327,103.28295,0.0,0.0,109.71552,0.39332,6.432569999999998,0.39332,64,5
211083,206.49314,7.48725,1.70585,230.26854,7.43221,23.77539999999999,-0.0550399999999999,1845,4
136901,306.58347,10.14819,0.8758,326.74481,11.61172,20.16134,1.4635300000000004,1225,4
159843,331.09106,4.64798,-0.03859,344.04006,4.4644,12.948999999999955,-0.1835799999999992,5220,0
568808,295.93209,0.61499,-2.40781,301.91093,0.0,5.978839999999991,-0.61499,6047,1
999954,419.12791,6.92691,-1.35598,431.93917,7.65535,12.811260000000004,0.72844,15548,2
319774,268.81541,7.59323,-0.38908,294.51899,6.7455,25.703579999999988,-0.8477300000000003,9621,0
793844,248.24867,0.0,0.0,255.73755,0.0,7.488879999999995,0.0,164,5
681590,226.52525,9.12169,0.01589,239.15105,9.01719,12.625799999999998,-0.1044999999999998,7297,1
629536,52.35306,0.0,-1.0447,59.54651,0.0,7.193449999999999,0.0,122,5
614729,194.14943,0.0,0.0,202.72762,0.0,8.578190000000006,0.0,99,5
1013518,303.95209,5.89446,1.38508,316.92286,6.06621,12.970770000000016,0.1717500000000003,15684,3
1035078,190.93003,2.67488,-0.00252,206.11447,3.03333,15.184440000000023,0.3584499999999999,29493,0
557713,88.87024,7.43993,0.60221,101.29366,7.28863,12.423420000000007,-0.1513,8850,3
760133,234.87877,0.0,0.0,240.70503,1.32667,5.826259999999991,1.32667,147,5
759664,380.20868,9.10244,0.01,399.52081,8.9152,19.312129999999968,-0.1872399999999991,21546,0
604078,255.96004,6.25294,0.41553,283.85509,5.53214,27.895050000000023,-0.7207999999999997,6385,1
1046469,130.9055,10.94019,-3.13634,153.20463,4.11519,22.29913000000002,-6.824999999999999,16441,2
155425,432.18361,8.90213,1.33934,448.6404,7.49853,16.456790000000012,-1.4036,1347,4
1044060,128.61784,9.83671,-0.56834,150.34767,7.35534,21.729829999999996,-2.48137,16391,2
916770,365.95585,5.23558,1.87016,377.48737,6.92349,11.53152,1.6879100000000005,7426,4
421055,345.73992,5.42817,0.06726,359.71337,5.86354,13.973450000000014,0.4353700000000007,12362,0
177300,357.01053,4.24782,0.00721,376.17588,8.67742,19.16534999999999,4.4296,1922,1
1024290,133.95848,3.40851,-1.02783,142.21187,1.29809,8.253389999999996,-2.1104200000000004,15888,2
851428,243.23908,4.10315,-1.13396,253.54599,3.13136,10.306909999999988,-0.9717900000000004,13136,2
356033,347.64459,0.0,0.0,356.51263,0.0,8.868040000000008,0.0,43,5
905261,245.88767,7.61499,0.04345,294.462,7.99973,48.574329999999975,0.3847399999999998,25747,0
386216,404.5073,6.83002,0.00047,421.43603,6.55085,16.92873000000003,-0.2791700000000006,11438,0
544649,219.03467,0.91176,0.00036,231.33958,1.52795,12.304910000000008,0.6161899999999999,15929,0
106681,339.6175,11.9407,0.65989,371.19766,10.64473,31.580159999999974,-1.2959700000000005,2045,3
503287,226.04627,7.64534,-0.29278,250.68702,9.09474,24.64075,1.4493999999999998,14799,0
27167,310.43709,14.07472,1.12204,364.38352,16.54888,53.94642999999997,2.474160000000001,594,3
362470,233.78393,0.0,0.0,241.42201,0.0,7.638080000000002,0.0,52,5
439421,304.21867,8.12283,-0.11792,342.97396,7.27537,38.75529,-0.8474600000000008,4673,1
125629,335.17391,10.26423,0.88308,371.7811,10.88396,36.60719,0.6197300000000006,1147,4
241144,281.98427,3.04895,-0.00376,292.722,3.81571,10.73773,0.7667600000000001,7305,0
762406,214.15559,0.0,0.0,222.5973,0.0,8.44171,0.0,150,5
1044422,103.94594,10.92483,0.70087,133.32996,9.29847,29.384020000000007,-1.62636,16396,2
872640,211.09987,5.91705,1.08956,223.05988,5.80503,11.960009999999984,-0.1120199999999993,13374,3
484562,357.25512,6.08144,-0.0666,377.69406,5.70603,20.43894,-0.3754099999999996,14273,0
165869,186.78597,10.6766,0.02321,225.10088,9.29032,38.31491,-1.386280000000001,1787,1
849891,273.40804,3.36238,1.04192,287.97033,4.3504,14.562289999999962,0.9880199999999996,12948,3
684821,371.33902,1.92535,0.46997,382.59976,4.79558,11.260739999999998,2.8702300000000003,5661,4
191919,83.35001,6.07736,-1.35297,100.68532,4.4257,17.335310000000007,-1.6516599999999997,3349,2
759646,363.83874,9.03115,0.34507,382.09616,9.49646,18.257420000000025,0.4653100000000005,21546,0
996890,207.0785,7.22029,0.99865,223.2902,6.98982,16.211700000000008,-0.2304700000000004,15409,3
932900,124.45079,4.51542,-0.76951,135.95949,3.10999,11.50869999999999,-1.40543,14527,2
264358,249.42228,8.93052,1.20799,288.13228,11.95099,38.70999999999998,3.0204699999999995,4448,3
242547,317.06166,5.91748,2.00302,344.76374,7.62393,27.702079999999967,1.7064499999999994,4156,3
610411,244.59907,0.49405,0.0884,250.50305,1.3769,5.90397999999999,0.88285,6457,1
517165,355.43818,6.09409,-0.01227,368.31991,6.22602,12.881730000000005,0.1319300000000005,5487,1
1009243,385.78692,10.18059,1.85784,412.06667,11.06779,26.27974999999998,0.8872,15612,3
210587,315.66852,3.51249,1.47226,333.88285,5.77346,18.214330000000015,2.26097,1842,4
594983,374.35848,6.09501,-0.64338,390.68396,4.51911,16.325480000000027,-1.5759,9389,2
253250,140.54666,5.29254,-0.64375,149.01086,0.55758,8.464200000000005,-4.73496,4135,2
515165,172.59471,9.24999,-0.68314,203.2305,5.90537,30.63579000000001,-3.344620000000001,5476,1
612846,420.80543,6.27305,-1.13003,431.47126,6.98544,10.665829999999971,0.7123900000000001,9625,2
750535,179.28568,14.00541,0.84718,210.99128,14.79971,31.705599999999976,0.7942999999999998,11580,3
1031417,148.84439,9.30468,-1.54406,162.93186,7.45626,14.087469999999996,-1.848419999999999,16076,2
1009805,90.61922,6.87625,2.07324,104.9135,7.23632,14.29428,0.3600700000000003,8139,4
1044986,122.84397,7.35131,-1.17822,138.25078,4.97846,15.406809999999991,-2.37285,16404,2
475199,177.70424,9.67694,1.17065,194.73559,9.42642,17.031350000000003,-0.2505199999999998,7681,3
1042734,160.14931,7.92913,-3.64134,170.45475,7.77749,10.305439999999976,-0.1516399999999995,16358,2
749330,368.3643,0.0,0.0,374.22342,0.0,5.859119999999962,0.0,130,5
877683,83.24088,11.15415,-0.96188,124.61258,6.10512,41.37169999999999,-5.049029999999999,13595,2
457511,72.68006,11.22315,1.42027,102.96536,6.58406,30.285300000000007,-4.63909,7356,3
726048,293.37637,9.14397,-0.00392,307.06138,7.58029,13.685009999999975,-1.5636799999999995,7744,1
719767,432.35046,5.41714,2.09504,0.0,0.0,-432.35046,-5.41714,11150,3
1046468,129.81148,11.25383,-3.03315,152.79311,4.1151,22.981630000000024,-7.138730000000001,16441,2
357649,284.33372,0.0,0.0,293.11336,0.0,8.779639999999972,0.0,45,5
514258,262.96666,10.44255,0.8254,281.82162,9.13648,18.854960000000005,-1.30607,8285,3
723941,369.8589,1.02302,-0.00019,377.17784,1.81623,7.318939999999998,0.79321,7720,1
128523,229.83775,7.54101,-0.66315,241.21055,6.69622,11.372800000000012,-0.8447899999999997,2382,2
290853,309.74345,7.57699,-0.12178,336.54903,7.87517,26.80558000000002,0.2981799999999994,8712,0
359776,270.5623,1.10155,1.81559,286.95159,4.57031,16.389290000000017,3.46876,3012,4
1052740,168.55889,7.75869,-2.18678,0.0,0.0,-168.55889,-7.75869,16545,2
129029,227.66716,6.35071,-2.4411,243.03769,1.9866,15.370530000000002,-4.36411,2386,2
356154,368.67393,5.02437,1.65928,390.66314,6.26616,21.98921000000001,1.24179,2968,4
614008,210.20068,0.0,0.0,217.25044,0.26763,7.049759999999992,0.26763,98,5
626988,88.37591,0.0,0.0,98.46587,0.51665,10.08995999999999,0.51665,117,5
932989,144.59015,0.0,0.0,150.47065,0.42288,5.880500000000012,0.42288,181,5
564405,154.71021,7.57938,0.48161,198.71389,9.03109,44.00368,1.4517100000000012,4640,4
156178,165.10955,6.30054,2.16682,180.74003,7.58365,15.630479999999976,1.2831099999999998,1351,4
1035128,204.26807,2.67276,0.01439,0.0,0.0,-204.26807,-2.67276,29493,0
708687,244.12581,9.55341,-0.97025,269.18492,5.82329,25.059109999999976,-3.73012,11083,2
560873,364.33379,1.54257,-0.14065,371.59937,2.62827,7.26558,1.0857,5961,1
944645,312.29855,1.89019,1.23662,322.22603,5.1672,9.927480000000005,3.27701,14602,3
289650,428.15184,9.22018,0.2576,0.0,0.0,-428.15184,-9.22018,8683,0
905309,284.66746,9.23768,0.54678,338.07284,9.19236,53.40537999999998,-0.0453199999999984,14011,3
276079,417.86569,7.50807,-0.50564,437.69534,6.36732,19.82965000000001,-1.1407499999999997,8287,0
1000547,102.30215,0.0,0.0,109.20912,0.0,6.906970000000001,0.0,207,5
210123,392.36437,10.39751,1.61102,399.56408,7.61613,7.199709999999982,-2.7813800000000004,3693,3
212726,408.82521,5.06897,1.66634,422.98272,5.39257,14.157509999999943,0.3235999999999999,3718,3
831072,118.91241,5.53686,0.97506,133.92247,7.76046,15.01006000000001,2.2236,12641,3
955070,283.22682,9.56513,1.9652,304.81925,11.37143,21.59243000000004,1.8063,14774,3
230886,172.68909,4.11176,1.90293,190.08896,7.0088,17.399869999999993,2.89704,4002,3
592824,443.75564,0.0,0.0,0.0,0.0,-443.75564,0.0,76,5
505227,301.01567,7.32631,-1.16895,313.40912,6.08263,12.393449999999971,-1.2436800000000003,8124,2
155083,180.79018,6.58074,1.09073,197.49267,7.69172,16.70249000000001,1.1109800000000003,2952,3
574256,166.98685,2.89127,0.92405,185.30104,3.06274,18.31419,0.1714699999999998,9044,3
614814,194.14943,0.0,0.0,202.85666,0.22314,8.70723000000001,0.22314,99,5
1000612,108.33972,3.02241,0.56777,121.82783,3.49141,13.488110000000006,0.4690000000000003,8073,4
789977,285.76858,0.0,0.0,293.71209,0.0,7.943510000000003,0.0,161,5
1044097,154.40578,2.18664,-3.55768,163.62445,0.97353,9.218670000000005,-1.21311,16391,2
358419,293.11336,0.0,0.0,320.2115,0.84964,27.09814,0.84964,46,5
627785,59.54651,0.0,0.0,69.8832,0.0,10.336690000000004,0.0,118,5
309272,381.42541,6.66709,1.60967,404.70755,7.79914,23.282140000000027,1.1320500000000004,2630,4
756119,283.84178,0.0,0.0,292.71456,0.10235,8.872779999999977,0.10235,140,5
249706,211.27326,2.13756,0.01515,221.00516,1.70489,9.731899999999996,-0.4326700000000001,7504,0
106109,294.82643,8.68761,1.98973,315.87562,9.12561,21.04919000000001,0.4380000000000006,2030,3
613314,217.18863,0.0,0.0,231.80637,1.27123,14.617739999999998,1.27123,97,5
280821,349.36471,5.81033,0.00213,366.39035,9.12832,17.02564000000001,3.31799,8460,0
1005831,393.55484,4.06498,2.41397,409.92229,7.74386,16.367449999999963,3.67888,15554,3
356729,319.92567,0.0,0.0,347.64459,0.0,27.71891999999997,0.0,44,5
687462,201.6075,4.78092,-1.78847,213.04356,2.41426,11.436060000000026,-2.36666,10675,2
208988,209.12596,0.0,0.0,216.30125,0.0,7.175290000000018,0.0,12,5
280826,352.26996,5.81042,-0.00067,370.93834,9.04457,18.66837999999996,3.2341500000000005,8460,0
355816,300.88411,6.09658,-0.00189,319.65647,5.63693,18.772359999999992,-0.4596499999999999,3765,1
133425,167.53146,6.75339,-2.9403,180.09635,3.37515,12.564889999999991,-3.3782399999999995,2471,2
951208,87.56865,9.09494,-1.36369,108.6604,5.80397,21.09174999999999,-3.29097,9945,1
121386,369.17024,6.74994,1.47489,394.06241,9.32366,24.89217000000002,2.5737200000000007,1118,4
653679,76.5828,1.72799,0.01054,87.48163,1.19991,10.89882999999999,-0.5280799999999999,18395,0
854264,247.82175,5.97945,0.73251,261.45553,6.77908,13.633780000000002,0.7996300000000005,7008,4
254171,207.10677,4.05825,2.88778,224.84635,4.56884,17.73957999999999,0.5105899999999997,4279,3
211065,194.58646,5.45789,1.9254,217.48955,7.69209,22.90309000000002,2.2342000000000004,1845,4
229278,161.70585,7.55127,-0.51534,178.54662,6.01526,16.840769999999992,-1.53601,3802,2
790014,285.95263,0.65694,1.54946,298.83407,3.65531,12.881439999999998,2.99837,6485,4
547439,168.28659,4.17915,-1.45303,185.04474,0.84385,16.75815,-3.3353,8768,2
776654,439.12476,0.0,0.0,446.16752,0.0,7.042760000000044,0.0,153,5
364638,207.62421,0.0,-1.60038,211.91999,0.43896,4.295780000000008,0.43896,3886,1
685317,370.71198,4.45255,0.76208,383.84058,7.83039,13.128600000000006,3.377840000000001,10538,3
624448,114.73682,0.0,0.0,121.74421,0.0,7.007390000000001,0.0,113,5
136907,312.79191,10.50753,0.73191,333.66105,11.28753,20.869140000000016,0.7800000000000011,1225,4
899003,360.51716,6.30402,1.16341,378.05438,8.86972,17.53721999999999,2.5656999999999988,13883,3
212332,161.35472,0.0,0.0,170.66012,2.59821,9.30540000000002,2.59821,17,5
194112,406.37488,0.0,0.0,418.78785,0.85498,12.412969999999971,0.85498,5,5
901081,173.9317,9.34483,-1.25703,202.51463,5.82714,28.582930000000005,-3.51769,14059,2
212727,409.35087,5.25651,1.87538,423.54067,5.57955,14.189799999999993,0.3230400000000006,3718,3
597914,194.41571,11.84149,0.1001,229.53663,8.91671,35.12092000000001,-2.92478,6327,1
608754,260.47056,0.83649,0.02328,267.27098,0.69905,6.800420000000031,-0.13744,17465,0
123433,255.07937,7.72014,0.4425,285.63559,8.94955,30.556219999999968,1.2294100000000006,1382,1
210395,198.42189,4.55525,2.27071,218.1989,6.10006,19.77701000000002,1.54481,3695,3
402904,122.63787,6.82681,0.69757,140.63045,6.6618,17.99257999999999,-0.1650099999999996,6563,3
439452,329.31983,8.10746,0.0029,364.1547,7.01977,34.83486999999997,-1.0876899999999994,4673,1
396138,178.87154,4.27055,-1.13534,193.22771,1.53669,14.356169999999992,-2.73386,6428,2
992252,324.01416,8.39649,1.48418,347.09518,6.84963,23.081020000000024,-1.5468599999999997,7999,4
595527,404.23071,1.39604,-0.00217,412.01583,0.6853,7.785120000000006,-0.7107399999999999,17166,0
786741,300.90288,4.5724,-0.00031,318.72738,3.53312,17.8245,-1.0392800000000002,22197,0
216403,92.11735,10.79999,-1.97203,105.84054,9.83907,13.723190000000002,-0.9609199999999998,3631,2
361074,258.22555,0.48196,0.0004,268.17555,0.15735,9.949999999999989,-0.32461,10808,0
787293,293.71209,0.0,0.0,302.82835,0.0,9.116260000000011,0.0,159,5
541559,219.74935,9.82263,-3.04451,246.59648,1.58295,26.84713000000002,-8.23968,5738,1
758590,247.61476,0.0,0.0,255.16237,0.0,7.54761000000002,0.0,145,5
151247,173.6555,8.69614,-0.4215,190.80702,6.97434,17.151520000000005,-1.7218,2792,2
165407,219.28906,9.96069,-0.16408,249.06651,6.05745,29.777449999999988,-3.90324,1784,1
545306,239.61894,6.05644,-0.13707,257.18603,5.32682,17.567090000000007,-0.7296200000000006,5771,1
70862,270.60237,15.6813,1.51068,298.31437,16.61461,27.71199999999999,0.9333099999999988,667,4
60328,179.62842,14.77814,2.21285,195.64766,16.84557,16.019239999999996,2.067429999999998,1272,3
362497,233.78393,0.0,0.0,241.79694,0.21468,8.013010000000008,0.21468,52,5
38455,243.52791,10.56203,1.86165,329.82542,21.49988,86.29751000000002,10.93785,358,4
159809,315.39527,4.57191,0.00444,328.91767,4.57803,13.522400000000005,0.0061200000000001,5220,0
215318,136.54033,3.24356,1.35772,152.19538,7.96598,15.655049999999989,4.72242,1878,4
1011457,60.41018,6.21372,2.63651,81.57664,6.96343,21.16646,0.7497099999999994,15654,3
1042754,173.04727,5.63577,-0.40817,183.39156,4.97668,10.34429,-0.65909,16358,2
618009,171.54601,0.0,0.0,179.15686,0.0,7.610849999999999,0.0,103,5
358959,276.04467,0.0,0.0,284.33372,0.0,8.289050000000032,0.0,47,5
624492,114.73682,0.0,0.0,121.74421,0.0,7.007390000000001,0.0,113,5
830991,106.14247,0.0,0.0,113.64717,0.0,7.5047,0.0,173,5
777494,429.93376,3.83024,-2.2815,439.12476,0.0,9.190999999999974,-3.83024,12108,2
362471,233.78393,0.0,0.0,241.42201,0.0,7.638080000000002,0.0,52,5
406319,425.86082,2.56676,-1.22924,441.85167,1.52176,15.990850000000025,-1.045,4322,1
67505,123.59947,9.95456,0.82537,158.3986,12.60242,34.79912999999999,2.64786,624,4
905297,274.08828,7.8388,1.57384,326.41963,10.02557,52.33134999999999,2.18677,14011,3
609667,256.40824,1.29364,-0.26338,261.43041,1.83229,5.022170000000017,0.5386500000000001,17483,0
822125,203.69345,7.65161,-0.7556,230.82954,5.74434,27.13609,-1.90727,12661,2
249349,361.65602,4.53127,0.13405,376.40875,5.54854,14.752729999999984,1.01727,2667,1
421058,347.37034,5.43665,0.01593,361.50033,6.00041,14.12999000000002,0.5637599999999994,12362,0
421039,337.07487,5.43854,-0.00147,351.01067,5.26688,13.935800000000029,-0.1716600000000001,12362,0
443124,51.19371,6.67033,0.59904,69.73409,6.92333,18.540379999999992,0.2530000000000001,12962,0
937506,84.60166,7.28995,-0.99555,107.83646,5.46541,23.234800000000007,-1.82454,14628,2
122185,70.40726,4.85541,2.3091,81.87223,8.36868,11.464970000000008,3.5132699999999994,2314,3
970015,142.36058,3.15109,0.61561,156.5048,5.19404,14.14421999999999,2.0429500000000003,7808,4
66908,118.29711,10.7737,1.38494,141.07328,11.20921,22.776170000000008,0.4355100000000007,618,4
951260,125.08002,5.80272,-0.92963,136.91891,5.09127,11.838890000000006,-0.7114500000000001,9945,1
960710,135.91837,2.79329,0.60842,151.30136,3.62087,15.382989999999978,0.8275800000000002,14873,3
241885,324.66584,5.75066,2.03516,342.31203,5.48532,17.64618999999999,-0.2653400000000001,2082,4
593535,426.06719,0.0,0.0,433.31259,0.0,7.245400000000018,0.0,77,5
505249,313.66589,4.57101,-0.40141,324.71672,4.34748,11.05083000000002,-0.2235300000000002,8124,2
224031,115.62062,6.99977,0.67126,137.05017,10.515,21.42955000000001,3.5152300000000007,1978,4
520202,429.71849,6.55515,-1.13953,445.83758,6.54215,16.11909000000003,-0.0129999999999999,8375,2
498478,234.04756,9.4685,-0.03302,251.61755,9.15416,17.56998999999999,-0.3143400000000014,5305,1
990404,112.77079,1.85631,-0.22732,124.44591,2.75312,11.675119999999993,0.8968100000000001,28224,0
393313,350.536,5.90367,-0.14874,366.11082,6.09505,15.574819999999988,0.1913799999999996,4191,1
211644,178.57948,0.0,0.0,187.69607,0.0,9.116590000000002,0.0,16,5
811222,354.99169,6.40992,2.33701,375.7415,9.09404,20.749809999999968,2.68412,6674,4
155093,188.00226,7.7609,1.10202,205.24812,7.83804,17.245859999999993,0.0771399999999999,2952,3
614750,194.14943,0.0,0.0,202.72762,0.0,8.578190000000006,0.0,99,5
284165,74.78539,2.06622,-0.00049,90.6207,1.39069,15.835309999999993,-0.67553,8540,0
1044323,152.75648,2.18072,0.56062,165.7384,2.75058,12.981920000000002,0.5698599999999998,16210,3
106080,275.29489,4.63224,0.26774,292.11495,7.60755,16.820060000000012,2.9753099999999995,2030,3
278260,441.22888,6.12026,-0.49964,449.7766,3.39726,8.54771999999997,-2.723,4561,2
414424,414.41408,4.58202,0.03593,432.38545,5.61424,17.97136999999998,1.0322199999999997,12208,0
310860,79.57603,7.02606,1.09842,98.68165,7.8709,19.10562,0.8448399999999996,5207,3
608740,259.4886,0.46996,0.05716,267.01625,0.0,7.527649999999994,-0.46996,17465,0
796476,236.32873,4.668,1.92364,250.10282,6.46003,13.77409,1.7920299999999996,6537,4
614843,195.19685,1.39466,0.81725,205.54722,3.00388,10.350369999999998,1.60922,5000,4
284200,82.05958,2.06612,-0.00057,97.5571,2.59618,15.497520000000009,0.5300599999999998,8540,0
719717,422.53574,0.0,0.0,436.69232,0.0,14.15658000000002,0.0,124,5
1052714,143.02767,11.81766,-1.12748,0.0,0.0,-143.02767,-11.81766,16545,2
362458,233.78393,0.0,0.0,241.42201,0.0,7.638080000000002,0.0,52,5
133444,176.46294,3.20728,-1.52627,184.73929,0.40988,8.276350000000008,-2.7974,2471,2
127502,256.0251,3.31819,-2.13184,268.18666,2.1204,12.161560000000009,-1.19779,2368,2
202369,324.62904,7.25133,1.10711,341.42274,6.05538,16.7937,-1.1959499999999998,1769,4
162342,68.69492,4.5188,1.74733,87.99706,6.29685,19.30214000000001,1.7780500000000004,3051,3
366446,179.17774,1.4612,-0.94792,189.59642,1.02119,10.418679999999997,-0.44001,3915,1
1029456,146.64089,11.73931,-0.73484,166.54842,8.9295,19.90752999999998,-2.809809999999999,16021,2
257869,122.82462,3.14405,-0.62846,130.77735,1.65817,7.952730000000017,-1.48588,2738,1
208970,209.12596,0.0,0.0,216.2668,0.34709,7.140839999999997,0.34709,12,5
624470,114.73682,0.0,0.0,121.74421,0.0,7.007390000000001,0.0,113,5
203087,389.62222,4.32426,-0.02204,404.49827,4.52737,14.876049999999964,0.2031100000000005,6332,0
414376,392.40082,4.69143,-0.02311,407.74374,4.64056,15.342919999999992,-0.0508700000000006,12208,0
990325,94.2751,2.38387,0.10636,107.56702,2.02846,13.291920000000005,-0.35541,28224,0
171870,425.75823,3.72696,1.2842,0.0,0.0,-425.75823,-3.72696,3181,3
914796,293.21459,4.57251,0.00051,304.36948,4.57233,11.154890000000025,-0.0001800000000002,26024,0
214609,137.71567,0.0,0.0,147.68401,0.0,9.968340000000012,0.0,21,5
714116,250.73883,4.57223,-0.00119,264.13067,4.83323,13.391840000000002,0.2610000000000001,20344,0
195604,434.03908,7.33229,-0.9863,0.0,0.0,-434.03908,-7.33229,3393,2
498535,287.7988,9.09731,-0.11321,301.61018,9.14116,13.811379999999986,0.043849999999999,5305,1
424091,144.27439,4.15343,-1.93667,161.43905,1.74663,17.164659999999998,-2.4068000000000005,6788,2
81173,435.3508,13.7789,-0.93651,0.0,0.0,-435.3508,-13.7789,1650,2
788073,296.28753,3.12648,-0.69032,304.47232,2.79588,8.18479000000002,-0.3306,8392,1
213907,142.84945,5.31671,-2.27499,149.45559,3.33853,6.606140000000011,-1.97818,3609,2
218423,92.63511,0.0,0.0,103.4537,0.0,10.81859,0.0,25,5
290817,282.50525,7.6211,-0.0019,334.88588,9.54822,52.38063,1.9271200000000004,8712,0
38487,287.48749,16.61374,1.68789,397.21542,21.13158,109.72793,4.51784,358,4
497364,163.41411,5.91811,1.34665,177.58159,7.56792,14.167480000000012,1.6498099999999996,8016,3
807759,142.22477,4.51675,0.21834,161.61329,5.94765,19.38852,1.4309000000000005,22652,0
557705,83.13971,6.82543,0.61649,95.56024,6.99936,12.42053,0.1739300000000003,8850,3
963148,309.51697,7.78598,0.75924,333.29222,10.74684,23.77524999999997,2.9608600000000003,7751,4
549594,124.24958,0.0,0.0,145.42279,0.40811,21.17321,0.40811,70,5
133451,178.34796,2.3911,-1.08697,184.88031,0.15719,6.532350000000008,-2.23391,2471,2
1028167,151.29124,7.76685,-2.54396,173.33978,2.48566,22.048540000000003,-5.28119,15981,2
585390,335.26904,7.59327,-0.00402,347.55914,7.61103,12.290099999999995,0.0177599999999999,16927,0
829391,279.2934,6.92196,2.38819,300.2647,7.61509,20.971299999999985,0.69313,6806,4
747771,385.28514,0.0,0.0,391.01662,0.0,5.731479999999976,0.0,128,5
213950,147.68401,0.0,0.0,153.95815,0.0,6.2741399999999885,0.0,20,5
242552,320.32771,6.94797,2.0964,348.63093,7.84052,28.303219999999957,0.89255,4156,3
808352,107.64456,3.82242,0.98726,139.54633,4.39431,31.901770000000013,0.5718899999999998,6650,4
1025210,170.08837,10.11488,-0.48189,208.4387,12.03715,38.350330000000014,1.922270000000001,15907,2
589681,107.57035,2.34158,0.00023,115.90555,2.61418,8.3352,0.2726000000000002,17025,0
749167,330.41164,4.97949,0.00197,347.34901,4.88761,16.937370000000044,-0.0918800000000006,7991,1
529029,405.97384,4.26765,0.00011,420.6548,3.94273,14.680960000000027,-0.3249199999999996,15529,0
125429,235.59733,7.61933,-0.0064,262.16081,7.56196,26.563480000000027,-0.0573699999999997,1397,1
604201,306.22331,0.0,0.0,314.24491,0.6859,8.021599999999978,0.6859,6385,1
